,ts,lat,lon,fatalities
16946,2015-06-13,3.8,42.5446,0
16947,2015-06-13,2.0195,45.31,1
16948,2015-06-13,4.55,43.0333,6
16949,2015-06-13,2.8049,44.0821,10
16950,2015-06-13,4.0182,44.5127,0
16951,2015-06-13,2.0095,45.25,1
16952,2015-06-12,4.736000000000001,45.2043,0
16953,2015-06-12,2.8049,44.0821,0
16954,2015-06-12,3.9345,42.81,2
16955,2015-06-12,3.9435,43.9418,2
16956,2015-06-12,3.0359,41.8674,4
16957,2015-06-12,4.1209,44.0365,2
16958,2015-06-12,6.7697,47.4308,0
16959,2015-06-11,1.9833,44.8333,0
16960,2015-06-11,2.8049,44.0821,0
16961,2015-06-11,2.8049,44.0821,0
16964,2015-06-10,10.6218,47.3681,0
16966,2015-06-10,2.2983,45.798,10
16967,2015-06-10,2.116,45.05,0
16968,2015-06-10,2.0844,45.39,0
16970,2015-06-10,3.1172,43.6469,1
16971,2015-06-09,2.0462,45.3341,0
16972,2015-06-09,9.745,45.63399999999999,0
16973,2015-06-09,2.0581,45.3003,0
16974,2015-06-09,2.1989,45.0548,0
16975,2015-06-09,1.9233,45.1023,0
16977,2015-06-09,8.5673,47.6438,1
16980,2015-06-08,4.3934,46.0882,10
16983,2015-06-08,2.2524,44.6905,0
16984,2015-06-08,2.0844,45.39,0
16985,2015-06-08,3.1172,43.6469,0
16986,2015-06-08,2.048,45.32,0
16987,2015-06-08,2.0678,45.35,0
16988,2015-06-08,2.15,45.11600000000001,0
16989,2015-06-08,2.8712,43.0043,0
16990,2015-06-08,5.7505,46.5131,0
16993,2015-06-08,-0.3603,42.5463,0
16994,2015-06-07,1.9233,45.1023,0
16995,2015-06-07,5.5376,46.3867,0
16996,2015-06-07,9.5598,44.0668,0
16998,2015-06-07,1.7131,44.7639,1
16999,2015-06-07,2.2524,44.6905,0
17000,2015-06-07,3.3280000000000003,42.2199,1
17002,2015-06-06,4.6,45.8667,0
17004,2015-06-06,9.745,45.63399999999999,0
17005,2015-06-06,8.4064,48.4819,1
17006,2015-06-05,10.6825,43.9432,0
17007,2015-06-05,3.9051,42.4241,0
17008,2015-06-05,2.0095,45.25,0
17009,2015-06-05,2.2524,44.6905,0
17010,2015-06-04,1.7131,44.7639,2
17011,2015-06-04,2.048,45.32,2
17012,2015-06-04,2.0844,45.39,0
17013,2015-06-04,2.0095,45.25,1
17015,2015-06-03,4.0806,45.8621,0
17016,2015-06-03,2.9704,45.5347,0
17017,2015-06-03,2.048,45.32,0
17018,2015-06-03,2.0844,45.39,0
17019,2015-06-03,1.9233,45.1023,0
17020,2015-06-03,2.048,45.32,1
17021,2015-06-02,2.8831,45.6569,0
17022,2015-06-02,9.5598,44.0668,0
17023,2015-06-02,2.2524,44.6905,0
17024,2015-06-02,2.15,45.11600000000001,0
17025,2015-06-02,3.7807,41.8943,0
17026,2015-06-02,3.1172,43.6469,1
17027,2015-06-02,1.9833,44.8333,0
17028,2015-06-02,2.6133,44.8888,1
17029,2015-06-02,3.7807,41.8943,1
17030,2015-06-02,4.736000000000001,45.2043,1
17031,2015-06-02,9.5598,44.0668,1
17033,2015-06-01,-0.1734,41.2695,0
17034,2015-06-01,3.7807,41.8943,0
17037,2015-06-01,-0.1833,41.25,4
17038,2015-06-01,-0.1734,41.2695,0
17039,2015-06-01,2.15,45.11600000000001,0
17041,2015-06-01,6.7697,47.4308,2
17042,2015-06-01,8.8409,46.4047,0
17043,2015-06-01,-0.07400000000000001,42.5719,0
17045,2015-05-31,-0.1302,42.5743,1
17046,2015-05-31,2.0844,45.39,0
17048,2015-05-31,11.1603,48.1949,1
17049,2015-05-31,1.81,42.2899,0
17050,2015-05-31,3.3182,43.4731,1
17051,2015-05-31,4.736000000000001,45.2043,1
17052,2015-05-31,3.1172,43.6469,6
17054,2015-05-30,9.9293,47.2173,0
17055,2015-05-30,6.7697,47.4308,0
17056,2015-05-30,10.9483,49.1127,1
17057,2015-05-29,5.5376,46.3867,13
17058,2015-05-29,3.7807,41.8943,0
17059,2015-05-29,10.9176,49.2525,1
17060,2015-05-28,5.5376,46.3867,13
17061,2015-05-28,11.3539,43.4731,0
17062,2015-05-28,2.0095,45.25,0
17063,2015-05-28,2.9704,45.5347,0
17064,2015-05-28,10.2818,50.2301,0
17065,2015-05-28,2.7352,41.0177,2
17066,2015-05-28,2.048,45.32,1
17067,2015-05-28,3.1172,43.6469,0
17068,2015-05-28,3.3280000000000003,42.2199,1
17070,2015-05-28,9.745,45.63399999999999,1
17071,2015-05-28,3.3182,43.4731,1
17072,2015-05-28,10.3254,42.8374,0
17073,2015-05-27,5.5376,46.3867,12
17074,2015-05-27,2.0333,45.35,3
17075,2015-05-27,2.0844,45.39,0
17076,2015-05-27,2.116,45.05,0
17078,2015-05-27,10.565999999999999,49.06100000000001,1
17079,2015-05-27,2.0333,45.35,3
17080,2015-05-27,11.2842,49.1816,1
17081,2015-05-26,5.5376,46.3867,12
17082,2015-05-26,1.9833,44.8333,0
17083,2015-05-26,3.8519,45.5651,3
17084,2015-05-26,3.8519,45.5651,5
17085,2015-05-26,3.6829,45.663000000000004,5
17086,2015-05-26,1.7131,44.7639,0
17087,2015-05-26,2.15,45.11600000000001,0
17088,2015-05-26,2.7809,45.4968,0
17089,2015-05-25,3.0069999999999997,43.8494,1
17090,2015-05-25,4.736000000000001,45.2043,1
17091,2015-05-25,8.4774,47.3597,0
17092,2015-05-25,3.1172,43.6469,0
17094,2015-05-25,2.0844,45.39,0
17095,2015-05-25,0.4063,41.0124,7
17096,2015-05-25,2.1989,45.0548,0
17097,2015-05-25,2.0581,45.3003,0
17098,2015-05-25,2.0333,45.35,2
17099,2015-05-25,2.4074,42.9766,4
17100,2015-05-24,1.8,44.7,0
17101,2015-05-24,1.7131,44.7639,2
17102,2015-05-24,-0.1734,41.2695,0
17103,2015-05-24,8.5533,46.2256,0
17104,2015-05-24,2.0549,45.33,0
17105,2015-05-24,3.2024,43.2709,0
17106,2015-05-24,2.0195,45.31,1
17107,2015-05-23,1.9167,44.7733,0
17108,2015-05-23,10.3254,42.8374,0
17109,2015-05-23,1.7131,44.7639,2
17110,2015-05-23,2.0462,45.3341,2
17111,2015-05-23,2.0333,45.35,3
17112,2015-05-23,3.1172,43.6469,1
17113,2015-05-23,8.5364,48.044,1
17114,2015-05-22,3.0069999999999997,43.8494,1
17115,2015-05-22,9.41,45.06,0
17119,2015-05-21,2.048,45.32,1
17120,2015-05-21,1.6298,44.5196,0
17121,2015-05-21,6.7697,47.4308,0
17122,2015-05-21,-0.3603,42.5463,1
17123,2015-05-21,-0.2488,42.6007,2
17124,2015-05-21,0.4833,42.7666,1
17125,2015-05-20,1.9833,44.8333,10
17126,2015-05-20,3.5687,41.8211,0
17127,2015-05-20,4.1058,44.355,10
17129,2015-05-20,11.2842,49.1816,1
17130,2015-05-20,-0.1302,42.5743,0
17134,2015-05-19,4.736000000000001,45.2043,2
17135,2015-05-19,0.7946,43.3787,8
17136,2015-05-19,2.0333,45.35,3
17140,2015-05-18,2.15,45.11600000000001,0
17141,2015-05-18,9.745,45.63399999999999,0
17142,2015-05-18,8.4774,47.3597,0
17143,2015-05-18,9.9387,43.1839,0
17150,2015-05-18,2.0833,45.1667,0
17151,2015-05-18,2.048,45.32,1
17152,2015-05-18,3.7807,41.8943,0
17153,2015-05-18,1.9233,45.1023,0
17156,2015-05-17,1.7131,44.7639,0
17157,2015-05-17,9.1494,48.4208,1
17158,2015-05-17,8.4774,47.3597,0
17159,2015-05-17,-0.3603,42.5463,0
17160,2015-05-16,0.2794,41.2697,0
17161,2015-05-16,4.1207,43.8879,1
17165,2015-05-15,1.9221,44.7871,0
17166,2015-05-15,1.9833,44.8333,0
17168,2015-05-15,1.9833,44.8333,0
17169,2015-05-15,1.9221,44.7871,0
17170,2015-05-15,1.9833,44.8333,1
17171,2015-05-15,9.9387,43.1839,0
17172,2015-05-15,9.5598,44.0668,2
17173,2015-05-15,3.1761,45.4681,3
17174,2015-05-15,1.9167,44.7733,0
17175,2015-05-15,-0.3603,42.5463,1
17176,2015-05-15,8.5533,46.2256,1
17177,2015-05-14,1.7087,44.6961,1
17178,2015-05-14,9.9881,43.1363,0
17179,2015-05-14,2.1989,45.0548,0
17183,2015-05-13,4.1901,43.6434,0
17184,2015-05-13,1.6298,44.5196,0
17185,2015-05-13,2.0844,45.39,0
17186,2015-05-13,3.5904,45.5598,0
17187,2015-05-13,5.5376,46.3867,0
17188,2015-05-13,2.8049,44.0821,1
17189,2015-05-12,2.0905,45.1766,0
17190,2015-05-12,2.048,45.32,0
17191,2015-05-12,2.0844,45.39,0
17192,2015-05-12,3.2577,41.9923,0
17195,2015-05-11,10.4396,45.0143,0
17196,2015-05-11,9.9293,47.2173,0
17197,2015-05-11,9.745,45.63399999999999,0
17198,2015-05-11,4.3833,43.15,2
17199,2015-05-11,2.0678,45.35,0
17200,2015-05-11,2.7809,45.4968,0
17201,2015-05-11,2.048,45.32,0
17202,2015-05-11,2.0549,45.33,1
17204,2015-05-10,3.15,41.33,0
17206,2015-05-10,9.9387,43.1839,0
17207,2015-05-10,2.8712,43.0043,5
17208,2015-05-10,2.0844,45.39,0
17209,2015-05-10,3.1172,43.6469,2
17210,2015-05-10,-0.3603,42.5463,2
17211,2015-05-10,3.1172,43.6469,0
17212,2015-05-10,1.7131,44.7639,0
17213,2015-05-09,4.3902,46.3721,2
17214,2015-05-09,4.1176,43.2575,15
17215,2015-05-09,4.0552,43.2471,2
17216,2015-05-09,1.7878,44.53,0
17217,2015-05-09,1.9233,45.1023,0
17219,2015-05-08,9.745,45.63399999999999,0
17220,2015-05-08,-1.1369,41.2174,0
17221,2015-05-08,4.1207,43.8879,6
17222,2015-05-08,1.7878,44.53,0
17223,2015-05-08,6.7697,47.4308,1
17224,2015-05-08,4.1207,43.8879,2
17225,2015-05-08,3.9418,43.7902,1
17226,2015-05-07,4.0104,45.6813,5
17227,2015-05-07,2.0549,45.33,2
17228,2015-05-07,2.0844,45.39,1
17229,2015-05-07,3.1172,43.6469,0
17230,2015-05-07,2.0678,45.35,1
17231,2015-05-07,2.0095,45.25,0
17232,2015-05-06,1.9233,45.1023,0
17233,2015-05-06,2.6557,46.0091,1
17234,2015-05-06,2.0844,45.39,10
17235,2015-05-06,2.0581,45.3003,0
17236,2015-05-06,2.0462,45.3341,2
17237,2015-05-06,2.0333,45.35,1
17238,2015-05-06,2.15,45.11600000000001,10
17239,2015-05-05,1.9833,44.8333,0
17240,2015-05-05,2.0678,45.35,0
17241,2015-05-05,2.1989,45.0548,0
17242,2015-05-05,3.9435,43.9418,0
17243,2015-05-05,2.0333,45.35,1
17244,2015-05-05,2.3385,42.2843,4
17245,2015-05-05,10.4396,45.0143,0
17246,2015-05-05,2.8712,43.0043,1
17250,2015-05-04,5.8186,48.1847,0
17251,2015-05-04,2.0581,45.3003,1
17252,2015-05-04,2.0095,45.25,0
17253,2015-05-04,2.15,45.11600000000001,10
17254,2015-05-04,-0.3603,42.5463,1
17255,2015-05-04,2.25,45.0833,0
17256,2015-05-04,2.0844,45.39,0
17257,2015-05-04,9.5598,44.0668,0
17258,2015-05-04,11.2842,49.1816,0
17259,2015-05-04,1.1476,44.0039,1
17260,2015-05-04,11.2842,49.1816,1
17261,2015-05-04,10.9176,49.2525,3
17263,2015-05-03,2.7352,41.0177,0
17264,2015-05-03,2.15,45.11600000000001,0
17265,2015-05-03,2.0721,45.2231,0
17266,2015-05-03,3.1172,43.6469,0
17267,2015-05-03,3.7807,41.8943,2
17268,2015-05-03,2.4074,42.9766,1
17269,2015-05-03,11.2842,49.1816,1
17270,2015-05-03,4.1207,43.8879,2
17271,2015-05-02,1.7131,44.7639,0
17272,2015-05-02,1.9233,45.1023,0
17273,2015-05-02,2.0844,45.39,0
17274,2015-05-02,4.736000000000001,45.2043,0
17275,2015-05-01,2.15,45.11600000000001,0
17276,2015-05-01,8.4774,47.3597,0
17279,2015-04-30,1.8,44.7,0
17280,2015-04-30,2.116,45.05,0
17281,2015-04-30,1.8,44.7,0
17282,2015-04-30,3.1172,43.6469,1
17283,2015-04-30,1.2448,42.5732,0
17284,2015-04-30,10.9901,49.0568,1
17286,2015-04-28,6.7697,47.4308,0
17287,2015-04-28,0.5172,42.071000000000005,0
17288,2015-04-28,1.8,44.7,0
17289,2015-04-28,2.0581,45.3003,0
17290,2015-04-28,10.9901,49.0568,0
17291,2015-04-28,11.2842,49.1816,1
17292,2015-04-28,11.2842,49.1816,1
17293,2015-04-27,2.0476,44.8975,0
17294,2015-04-27,2.0844,45.39,0
17295,2015-04-27,2.1989,45.0548,0
17298,2015-04-26,2.15,45.11600000000001,0
17299,2015-04-26,2.0333,45.35,1
17300,2015-04-26,2.0095,45.25,1
17301,2015-04-26,4.0104,45.6813,0
17302,2015-04-26,-0.3603,42.5463,2
17303,2015-04-25,4.6815,46.6234,0
17304,2015-04-25,4.1209,44.0365,0
17305,2015-04-25,2.048,45.32,1
17306,2015-04-25,2.0581,45.3003,1
17307,2015-04-25,4.736000000000001,45.2043,1
17308,2015-04-25,2.0276,45.33,1
17310,2015-04-24,4.2899,43.7048,0
17311,2015-04-24,4.1721,44.6984,2
17313,2015-04-24,0.0692,42.7382,1
17316,2015-04-23,2.0462,45.3341,1
17317,2015-04-23,2.0414,45.3337,1
17318,2015-04-23,2.15,45.11600000000001,2
17319,2015-04-23,3.5687,41.8211,1
17320,2015-04-23,1.6298,44.5196,0
17322,2015-04-22,4.2117,45.5625,3
17323,2015-04-22,4.3349,45.458999999999996,2
17324,2015-04-22,2.0333,45.35,0
17325,2015-04-22,2.0333,45.35,10
17326,2015-04-22,2.0844,45.39,0
17328,2015-04-21,2.0456,45.34,12
17329,2015-04-21,6.7697,47.4308,1
17330,2015-04-21,9.1494,48.4208,4
17331,2015-04-21,2.0581,45.3003,0
17332,2015-04-21,0.5172,42.071000000000005,0
17333,2015-04-20,4.5109,44.8165,1
17334,2015-04-20,3.7807,41.8943,0
17335,2015-04-20,2.0844,45.39,0
17336,2015-04-20,1.7774,44.6591,0
17337,2015-04-20,2.15,45.11600000000001,0
17339,2015-04-20,8.4064,48.4819,7
17340,2015-04-20,3.1172,43.6469,1
17341,2015-04-20,0.5172,42.071000000000005,0
17342,2015-04-19,-0.3603,42.5463,0
17343,2015-04-19,3.1005,43.7234,3
17344,2015-04-19,2.7144,44.50899999999999,2
17345,2015-04-19,2.0833,45.1667,0
17347,2015-04-19,2.0678,45.35,1
17348,2015-04-18,5.3309,46.3592,3
17349,2015-04-18,1.7131,44.7639,0
17350,2015-04-18,0.3,41.3,15
17351,2015-04-18,3.8096,43.2463,1
17352,2015-04-18,2.0333,45.35,2
17353,2015-04-18,4.2899,43.7048,1
17354,2015-04-18,2.0333,45.35,1
17355,2015-04-18,3.3182,43.4731,1
17357,2015-04-17,2.9331,43.6971,0
17358,2015-04-17,2.0721,45.2231,0
17359,2015-04-17,-0.3603,42.5463,0
17360,2015-04-17,11.2761,49.163999999999994,0
17362,2015-04-16,6.1457,46.6271,0
17363,2015-04-16,2.9704,45.5347,0
17365,2015-04-16,8.2424,47.2256,0
17366,2015-04-16,7.0411,47.7786,1
17368,2015-04-15,1.9233,45.1023,0
17369,2015-04-15,2.0678,45.35,0
17372,2015-04-14,4.736000000000001,45.2043,0
17373,2015-04-14,2.0333,45.35,21
17374,2015-04-14,2.3973,45.0213,0
17375,2015-04-14,10.9901,49.0568,0
17378,2015-04-13,1.8087,44.7994,0
17379,2015-04-13,2.0844,45.39,1
17380,2015-04-13,2.1989,45.0548,0
17381,2015-04-13,3.1172,43.6469,1
17382,2015-04-12,2.0581,45.3003,0
17383,2015-04-12,2.0581,45.3003,0
17385,2015-04-12,1.7878,44.53,1
17386,2015-04-12,10.2255,48.3099,1
17387,2015-04-12,3.7807,41.8943,0
17388,2015-04-12,2.3385,42.2843,0
17389,2015-04-11,2.0581,45.3003,3
17391,2015-04-11,2.0678,45.35,2
17392,2015-04-11,1.3854,44.2475,1
17393,2015-04-11,2.0678,45.35,2
17395,2015-04-10,4.1319,44.0045,2
17396,2015-04-10,2.0333,45.35,0
17398,2015-04-09,2.0095,45.25,1
17401,2015-04-08,2.0333,45.35,0
17402,2015-04-08,8.5358,46.5906,0
17403,2015-04-08,2.0844,45.39,0
17404,2015-04-08,2.15,45.11600000000001,1
17405,2015-04-08,8.4541,46.7083,0
17406,2015-04-08,2.0476,45.35,1
17408,2015-04-07,1.4952,44.4709,0
17409,2015-04-07,4.6815,46.6234,10
17410,2015-04-07,2.0581,45.3003,0
17412,2015-04-07,2.0549,45.33,1
17413,2015-04-07,8.5533,46.2256,1
17414,2015-04-07,6.7697,47.4308,0
17416,2015-04-07,-0.3603,42.5463,2
17418,2015-04-06,2.15,45.11600000000001,0
17419,2015-04-06,2.0549,45.33,0
17420,2015-04-06,6.7697,47.4308,1
17421,2015-04-06,2.0678,45.35,0
17422,2015-04-06,2.0333,45.35,0
17423,2015-04-06,2.0333,45.35,2
17424,2015-04-06,8.4064,48.4819,0
17425,2015-04-06,2.0678,45.35,1
17427,2015-04-05,3.7807,41.8943,0
17428,2015-04-05,2.0844,45.39,0
17429,2015-04-05,8.543,47.4831,1
17430,2015-04-05,5.692,46.6764,3
17431,2015-04-05,2.0195,45.31,0
17432,2015-04-05,2.0095,45.25,0
17433,2015-04-05,11.2842,49.1816,0
17434,2015-04-05,10.565999999999999,49.06100000000001,1
17436,2015-04-04,1.7131,44.7639,0
17437,2015-04-04,2.0462,45.3341,1
17438,2015-04-04,2.0462,45.3341,1
17440,2015-04-04,2.0333,45.35,1
17441,2015-04-04,-0.3603,42.5463,0
17442,2015-04-03,3.1172,43.6469,2
17445,2015-04-02,2.048,45.32,0
17447,2015-04-01,4.736000000000001,45.2043,2
17448,2015-04-01,3.6829,45.663000000000004,10
17450,2015-04-01,4.736000000000001,45.2043,0
17451,2015-04-01,8.2516,46.3157,0
17452,2015-04-01,2.0844,45.39,0
17453,2015-04-01,2.0476,44.8975,0
17455,2015-04-01,2.048,45.32,1
17456,2015-04-01,2.15,45.11600000000001,0
17457,2015-04-01,3.1172,43.6469,1
17458,2015-04-01,11.2842,49.1816,0
17459,2015-04-01,-0.1302,42.5743,1
17460,2015-04-01,-0.3603,42.5463,0
17461,2015-04-01,2.048,45.32,1
17462,2015-03-31,2.0581,45.3003,0
17463,2015-03-31,3.1685,42.4947,0
17464,2015-03-31,1.7131,44.7639,0
17465,2015-03-31,2.15,45.11600000000001,0
17466,2015-03-31,9.1088,46.7088,1
17468,2015-03-30,2.0462,45.3341,0
17469,2015-03-30,4.736000000000001,45.2043,0
17470,2015-03-30,2.0844,45.39,0
17472,2015-03-30,2.0333,45.35,1
17473,2015-03-30,3.1172,43.6469,2
17474,2015-03-30,-0.3603,42.5463,0
17475,2015-03-30,-0.6326,42.3392,0
17477,2015-03-29,1.7131,44.7639,10
17478,2015-03-29,2.0721,45.2231,0
17479,2015-03-28,2.0333,45.35,7
17480,2015-03-28,1.7131,44.7639,0
17481,2015-03-28,1.7774,44.6591,0
17482,2015-03-28,2.249,45.1154,0
17483,2015-03-28,8.383,46.7434,0
17484,2015-03-28,-0.3603,42.5463,1
17486,2015-03-27,4.0806,45.8621,1
17487,2015-03-27,-0.1302,42.5743,0
17488,2015-03-27,2.0549,45.33,0
17489,2015-03-27,2.0333,45.35,14
17490,2015-03-27,-0.3603,42.5463,0
17491,2015-03-26,3.8519,45.5651,2
17492,2015-03-26,9.9387,43.1839,0
17493,2015-03-26,2.0678,45.35,0
17494,2015-03-26,8.4064,48.4819,0
17496,2015-03-26,4.736000000000001,45.2043,0
17497,2015-03-26,3.9111,43.8206,2
17498,2015-03-26,-1.0354,41.5005,1
17499,2015-03-26,-0.3603,42.5463,0
17501,2015-03-25,1.7131,44.7639,0
17502,2015-03-25,4.5109,44.8165,0
17504,2015-03-25,2.0095,45.25,0
17505,2015-03-25,2.0844,45.39,0
17507,2015-03-25,2.048,45.32,1
17508,2015-03-25,9.877,47.4055,0
17510,2015-03-24,6.1478,46.3964,1
17511,2015-03-24,2.6524,45.2149,2
17512,2015-03-24,1.7493,44.7437,4
17513,2015-03-24,2.0844,45.39,0
17514,2015-03-24,2.15,45.11600000000001,0
17515,2015-03-24,2.0462,45.3341,3
17516,2015-03-24,2.048,45.32,1
17517,2015-03-24,6.7697,47.4308,1
17518,2015-03-24,6.7697,47.4308,0
17519,2015-03-24,4.0806,45.8621,0
17522,2015-03-23,3.85,46.7167,1
17523,2015-03-23,1.7131,44.7639,2
17524,2015-03-23,2.0678,45.35,0
17525,2015-03-23,2.0333,45.35,0
17526,2015-03-23,2.0678,45.35,0
17527,2015-03-23,2.0581,45.3003,0
17528,2015-03-23,2.1989,45.0548,0
17529,2015-03-23,2.0462,45.3341,1
17533,2015-03-23,8.9442,47.4343,0
17534,2015-03-23,4.6135,46.7812,0
17537,2015-03-22,3.1172,43.6469,7
17539,2015-03-22,2.0678,45.35,0
17540,2015-03-22,2.0333,45.35,0
17541,2015-03-22,2.0678,45.35,2
17542,2015-03-22,2.15,45.11600000000001,0
17543,2015-03-22,10.0667,44.9333,1
17544,2015-03-22,8.4064,48.4819,0
17545,2015-03-22,-0.6326,42.3392,0
17546,2015-03-21,4.0806,45.8621,5
17547,2015-03-21,4.736000000000001,45.2043,0
17548,2015-03-21,2.6195,44.8936,0
17549,2015-03-21,6.7697,47.4308,0
17551,2015-03-21,10.6218,47.3681,0
17552,2015-03-21,2.0095,45.25,1
17553,2015-03-21,2.15,45.11600000000001,0
17554,2015-03-21,3.924,43.9965,1
17557,2015-03-20,3.8519,45.5651,16
17558,2015-03-20,9.5598,44.0668,0
17561,2015-03-20,2.15,45.11600000000001,2
17563,2015-03-20,1.768,44.5012,0
17564,2015-03-20,4.5307,47.145,1
17565,2015-03-20,2.0095,45.25,0
17566,2015-03-20,-0.3603,42.5463,0
17568,2015-03-19,4.4845,45.1755,0
17569,2015-03-19,3.8519,45.5651,0
17570,2015-03-19,4.736000000000001,45.2043,0
17571,2015-03-19,1.7131,44.7639,0
17572,2015-03-19,7.0411,47.7786,2
17574,2015-03-18,1.1132,44.0297,2
17575,2015-03-18,4.0182,44.5127,1
17576,2015-03-18,2.5826,45.4894,0
17577,2015-03-18,2.5186,44.9777,0
17578,2015-03-18,4.1207,43.8879,1
17581,2015-03-17,3.7807,41.8943,0
17583,2015-03-17,9.9387,43.1839,0
17584,2015-03-17,1.9833,44.8333,1
17585,2015-03-17,-0.1302,42.5743,5
17586,2015-03-17,2.0678,45.35,0
17587,2015-03-17,4.0385,44.1569,2
17588,2015-03-17,2.0462,45.3341,1
17589,2015-03-17,2.0678,45.35,1
17590,2015-03-17,2.0333,45.35,1
17591,2015-03-17,8.1194,47.7571,1
17592,2015-03-17,2.0095,45.25,2
17593,2015-03-17,11.1048,48.9707,8
17594,2015-03-16,9.9293,47.2173,0
17595,2015-03-16,1.7131,44.7639,0
17596,2015-03-16,2.0581,45.3003,0
17597,2015-03-16,2.2614,41.8421,0
17598,2015-03-16,2.0844,45.39,0
17599,2015-03-16,4.736000000000001,45.2043,1
17600,2015-03-16,1.7131,44.7639,1
17602,2015-03-15,4.678999999999999,43.7063,0
17603,2015-03-15,2.0844,45.39,0
17604,2015-03-15,1.9833,44.8333,1
17606,2015-03-15,3.8,42.5446,5
17607,2015-03-14,2.0549,45.33,0
17608,2015-03-14,3.1706,43.4099,0
17609,2015-03-14,3.3182,43.4731,0
17611,2015-03-14,1.7688,44.5696,3
17612,2015-03-14,6.7167,47.0,1
17613,2015-03-14,9.5069,49.0861,1
17615,2015-03-13,2.0276,45.33,0
17616,2015-03-13,5.1994,45.5252,0
17617,2015-03-13,3.3834,45.5969,0
17618,2015-03-13,2.0844,45.39,0
17619,2015-03-13,2.7739999999999996,43.034,10
17620,2015-03-13,3.1172,43.6469,2
17621,2015-03-13,3.4166,45.4085,0
17623,2015-03-12,-1.2408,41.5395,7
17624,2015-03-12,4.6815,46.6234,0
17625,2015-03-12,4.736000000000001,45.2043,0
17626,2015-03-12,3.8519,45.5651,0
17627,2015-03-12,2.0333,45.35,0
17628,2015-03-12,3.1172,43.6469,8
17629,2015-03-12,3.3280000000000003,42.2199,10
17630,2015-03-12,4.1667,43.6824,2
17631,2015-03-12,-0.07400000000000001,42.5719,0
17633,2015-03-11,2.6195,44.8936,4
17634,2015-03-11,2.0333,45.35,0
17636,2015-03-11,2.0333,45.35,1
17637,2015-03-11,-0.1302,42.5743,0
17638,2015-03-10,1.7131,44.7639,0
17639,2015-03-10,1.1132,44.0297,10
17642,2015-03-10,2.0844,45.39,0
17643,2015-03-10,8.4739,46.2906,0
17644,2015-03-10,2.0844,45.39,0
17645,2015-03-10,-0.3603,42.5463,0
17649,2015-03-10,2.7809,45.4968,0
17650,2015-03-09,3.1939,46.4446,3
17654,2015-03-09,2.0333,45.35,0
17655,2015-03-09,2.2524,44.6905,0
17656,2015-03-09,2.8049,44.0821,1
17658,2015-03-09,3.1685,42.4947,0
17659,2015-03-09,1.7493,44.7437,1
17660,2015-03-09,-0.3603,42.5463,2
17661,2015-03-08,1.7131,44.7639,0
17662,2015-03-08,4.736000000000001,45.2043,1
17663,2015-03-08,4.1207,43.8879,0
17664,2015-03-08,2.0721,45.2231,0
17665,2015-03-08,2.8712,43.0043,0
17666,2015-03-08,1.3854,44.2475,0
17667,2015-03-08,2.0462,45.3341,1
17668,2015-03-08,8.4774,47.3597,0
17669,2015-03-08,8.2424,47.2256,0
17670,2015-03-08,2.0462,45.3341,1
17675,2015-03-07,2.0333,45.35,1
17676,2015-03-07,5.5376,46.3867,0
17677,2015-03-07,3.1172,43.6469,0
17678,2015-03-07,3.1172,43.6469,0
17679,2015-03-07,3.3182,43.4731,0
17680,2015-03-07,2.8712,43.0043,0
17681,2015-03-07,2.8712,43.0043,0
17682,2015-03-07,4.736000000000001,45.2043,2
17684,2015-03-06,-0.3603,42.5463,10
17685,2015-03-06,5.7505,46.5131,0
17686,2015-03-06,-0.07400000000000001,42.5719,0
17687,2015-03-06,6.7167,47.0,4
17688,2015-03-06,2.7144,44.50899999999999,3
17689,2015-03-06,10.3462,47.617,0
17690,2015-03-05,3.8519,45.5651,0
17691,2015-03-05,8.4774,47.3597,1
17692,2015-03-05,2.0652,45.39,0
17693,2015-03-05,3.8,42.5446,0
17696,2015-03-04,3.8519,45.5651,0
17697,2015-03-04,4.736000000000001,45.2043,0
17698,2015-03-04,2.0678,45.35,0
17699,2015-03-04,-0.07400000000000001,42.5719,2
17700,2015-03-04,10.6218,47.3681,0
17701,2015-03-03,2.0678,45.35,0
17702,2015-03-03,3.8519,45.5651,0
17703,2015-03-03,4.6815,46.6234,0
17704,2015-03-03,8.4739,46.2906,0
17705,2015-03-03,-1.1369,41.2174,0
17706,2015-03-02,2.0195,45.31,0
17707,2015-03-02,2.0844,45.39,1
17708,2015-03-02,9.5598,44.0668,0
17709,2015-03-02,2.7144,44.50899999999999,0
17712,2015-03-02,2.8049,44.0821,1
17713,2015-03-02,3.7807,41.8943,1
17714,2015-03-02,11.2842,49.1816,0
17718,2015-03-01,3.1005,43.7234,0
17719,2015-03-01,2.8898,43.9574,0
17720,2015-03-01,5.3083,45.8774,1
17721,2015-03-01,6.7697,47.4308,1
17722,2015-03-01,8.4558,48.3913,0
17723,2015-02-28,2.0844,45.39,2
17724,2015-02-28,2.0333,45.35,10
17725,2015-02-28,2.7144,44.50899999999999,0
17726,2015-02-28,6.7697,47.4308,1
17727,2015-02-28,6.7697,47.4308,0
17729,2015-02-27,11.3539,43.4731,0
17730,2015-02-27,2.0333,45.35,0
17731,2015-02-27,2.0549,45.33,1
17732,2015-02-27,8.4739,46.2906,3
17733,2015-02-27,2.0549,45.33,1
