ts,Awdal - Baki,Awdal - Borama,Awdal - Lughaye,Awdal - Zeylac,Bakool - Ceel Barde,Bakool - Rab Dhuure,Bakool - Tayeeglow,Bakool - Waajid,Bakool - Xudur,Banadir - Banadir,Bari - Bandarbeyla,Bari - Bossaso,Bari - Caluula,Bari - Iskushuban,Bari - Qandala,Bari - Qardho,Bay - Baidoa,Bay - Buur Hakaba,Bay - Diinsoor,Bay - Qansax Dheere,Galgaduud - Cabudwaaq,Galgaduud - Cadaado,Galgaduud - Dhuusamarreeb,Gedo - Baardheere,Gedo - Belet Xaawo,Gedo - Ceel Waaq,Gedo - Doolow,Gedo - Garbahaarey,Gedo - Luuq,Hiraan - Belet Weyne,Hiraan - Bulo Burto,Hiraan - Jalalaqsi,Lower Juba - Afmadow,Lower Juba - Badhaadhe,Lower Juba - Jamaame,Lower Juba - Kismayo,Lower Shabelle - Afgooye,Lower Shabelle - Baraawe,Lower Shabelle - Kurtunwaarey,Lower Shabelle - Marka,Lower Shabelle - Qoryooley,Lower Shabelle - Sablaale,Lower Shabelle - Wanla Weyn,Middle Juba - Bu'aale,Middle Juba - Jilib,Middle Juba - Saakow,Middle Shabelle - Balcad,Middle Shabelle - Cadale,Middle Shabelle - Jowhar,Mudug - Gaalkacyo,Mudug - Galdogob,Mudug - Hobyo,Mudug - Jariiban,Mudug - Xarardheere,Nugaal - Burtinle,Nugaal - Eyl,Nugaal - Garoowe,Nugaal - Qardho,Sanaag - Badhan,Sanaag - Ceel Afweyn,Sanaag - Ceerigaabo,Sanaag - Dhahar,Sanaag - Laasqoray,Sanaag - Lasqoray,Sool - Caynabo,Sool - Laas Caanood,Sool - Taleex,Sool - Xudun,Togdheer - Burco,Togdheer - Buuhoodle,Togdheer - Owdweyne,Togdheer - Sheikh,Woqooyi Galbeed - Berbera,Woqooyi Galbeed - Gebiley,Woqooyi Galbeed - Hargeysa
2018-12-09,100.0,56.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,6.0,0.0,0.0,18.0,144.0,376.0,0.0,0.0,0.0,280.0,0.0,154.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,95.0,0.0,76.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,60.0,0.0,0.0,0.0,66.0,0.0,0.0,38.0,62.0,9.0,0.0,11.0,6.0,75.0
2018-12-16,129.0,55.0,31.0,7.0,0.0,14.0,0.0,20.0,0.0,253.0,6.0,346.0,223.0,20.0,282.0,139.0,210.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,25.0,8.0,0.0,5.0,132.0,0.0,5.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.0,0.0,0.0,126.0,11.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,134.0,0.0,0.0,10.0,123.0,0.0,0.0,31.0,12.0,18.0,6.0,0.0,0.0,48.0
2018-12-23,133.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,359.0,6.0,206.0,30.0,12.0,162.0,210.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,11.0,0.0,0.0,0.0,31.0,0.0,0.0,143.0,9.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,185.0,28.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,79.0,0.0,0.0,263.0,0.0,0.0,40.0,114.0,0.0,7.0,22.0,63.0,0.0,0.0,0.0,5.0,95.0
2018-12-30,46.0,13.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,7.0,27.0,79.0,24.0,183.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,9.0,40.0,6.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,194.0,41.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,153.0,0.0,0.0,0.0,106.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,71.0
2019-01-06,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,0.0,25.0,0.0,0.0,0.0,12.0,14.0,12.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,160.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,23.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,55.0
2019-01-20,21.0,81.0,58.0,20.0,0.0,17.0,17.0,71.0,0.0,56.0,0.0,15.0,0.0,3.0,0.0,54.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,36.0,38.0,27.0,0.0,0.0,51.0,0.0,4.0,143.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,212.0,27.0,0.0,7.0,9.0,0.0,0.0,0.0,10.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0
2019-01-27,0.0,0.0,0.0,14.0,0.0,150.0,14.0,0.0,0.0,32.0,0.0,84.0,0.0,11.0,0.0,125.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,0.0,33.0,0.0,0.0,22.0,0.0,0.0,45.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,188.0,39.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,74.0
2019-02-03,0.0,75.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,469.0,33.0,89.0,16.0,10.0,0.0,167.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,32.0,27.0,0.0,677.0,0.0,22.0,0.0,0.0,43.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,78.0,53.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,89.0
2019-02-10,21.0,26.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,1856.0,6.0,21.0,0.0,11.0,156.0,158.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,508.0,0.0,27.0,0.0,0.0,38.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,129.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,69.0
2019-02-17,27.0,0.0,13.0,0.0,513.0,45.0,277.0,159.0,1350.0,1185.0,0.0,137.0,0.0,0.0,0.0,117.0,471.0,0.0,0.0,0.0,0.0,32.0,0.0,15.0,0.0,0.0,132.0,25.0,7.0,0.0,207.0,0.0,14.0,0.0,0.0,154.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,127.0,26.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,71.0
2019-02-24,62.0,69.0,17.0,16.0,0.0,53.0,0.0,29.0,139.0,340.0,17.0,55.0,0.0,0.0,116.0,164.0,205.0,0.0,3.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,21.0,34.0,52.0,26.0,0.0,0.0,22.0,0.0,0.0,46.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,89.0,225.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,56.0,44.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,11.0,24.0,0.0,0.0,0.0,91.0
2019-03-03,25.0,0.0,0.0,29.0,0.0,0.0,132.0,14.0,0.0,253.0,36.0,15.0,0.0,0.0,10.0,175.0,118.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,60.0,23.0,24.0,0.0,0.0,185.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,57.0,279.0,42.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,74.0,54.0,179.0,560.0,0.0,0.0,0.0,24.0,0.0,0.0,49.0,51.0,5.0,0.0,0.0,0.0,15.0
2019-03-10,0.0,7.0,154.0,37.0,0.0,33.0,340.0,270.0,0.0,8.0,9.0,13.0,7.0,0.0,212.0,447.0,286.0,0.0,0.0,0.0,0.0,34.0,0.0,25.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,140.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,222.0,33.0,17.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,126.0,41.0,0.0,0.0,0.0,103.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,30.0
2019-03-17,12.0,114.0,63.0,0.0,233.0,139.0,356.0,338.0,203.0,13.0,0.0,268.0,18.0,9.0,0.0,32.0,281.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,0.0,10.0,40.0,26.0,0.0,129.0,0.0,53.0,12.0,0.0,134.0,45.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,409.0,31.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,290.0,15.0,267.0,550.0,0.0,21.0,0.0,964.0,0.0,0.0,18.0,31.0,19.0,0.0,16.0,0.0,55.0
2019-03-24,82.0,18.0,0.0,118.0,330.0,12.0,14.0,20.0,0.0,71.0,19.0,70.0,4.0,15.0,0.0,290.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,18.0,0.0,35.0,37.0,49.0,54.0,0.0,0.0,114.0,11.0,0.0,76.0,57.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,379.0,10.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,414.0,0.0,0.0,0.0,12.0,181.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,47.0
2019-03-31,72.0,0.0,136.0,8.0,0.0,36.0,180.0,0.0,0.0,183.0,30.0,47.0,0.0,0.0,0.0,349.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,0.0,17.0,33.0,0.0,0.0,50.0,0.0,72.0,12.0,0.0,84.0,32.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,339.0,33.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,40.0,0.0,17.0,0.0,3.0,0.0,58.0
2019-04-07,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,15.0,0.0,18.0,33.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,42.0,44.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,42.0,344.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,38.0,0.0,15.0,0.0,0.0,0.0,34.0
2019-04-14,24.0,101.0,0.0,0.0,513.0,138.0,20.0,28.0,890.0,15.0,0.0,0.0,0.0,0.0,0.0,210.0,248.0,8.0,0.0,0.0,0.0,65.0,0.0,74.0,18.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,129.0,0.0,0.0,0.0,48.0,459.0,0.0,0.0,54.0,12.0,19.0,0.0,0.0,0.0,20.0
2019-04-21,1279.0,153.0,16.0,27.0,0.0,0.0,14.0,16.0,189.0,5.0,6.0,0.0,5.0,5.0,0.0,194.0,172.0,0.0,0.0,0.0,0.0,48.0,0.0,47.0,32.0,0.0,0.0,54.0,48.0,0.0,0.0,0.0,36.0,0.0,4.0,112.0,77.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,138.0,29.0,0.0,0.0,28.0,163.0,0.0,0.0,31.0,0.0,11.0,0.0,0.0,0.0,42.0
2019-04-28,252.0,24.0,23.0,7.0,150.0,340.0,420.0,150.0,246.0,51.0,0.0,4.0,0.0,30.0,0.0,177.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.0,0.0,0.0,45.0,81.0,0.0,0.0,0.0,43.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,129.0,0.0,0.0,0.0,63.0,125.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,28.0,53.0,867.0,0.0,0.0,44.0,50.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0
2019-05-05,28.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,236.0,54.0,0.0,0.0,0.0,24.0,0.0,106.0,172.0,0.0,0.0,0.0,0.0,47.0,0.0,84.0,13.0,0.0,0.0,0.0,22.0,216.0,0.0,0.0,10.0,0.0,0.0,11.0,44.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,195.0,0.0,0.0,0.0,109.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,28.0,96.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,38.0
2019-05-12,36.0,34.0,0.0,0.0,160.0,15.0,15.0,0.0,100.0,64.0,0.0,5.0,0.0,10.0,0.0,393.0,307.0,0.0,0.0,0.0,0.0,68.0,1500.0,74.0,6.0,0.0,0.0,37.0,0.0,0.0,108.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,47.0,0.0,60.0,0.0,0.0,0.0,25.0,97.0,0.0,0.0,0.0,210.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,41.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0
2019-05-19,44.0,17.0,145.0,0.0,0.0,13.0,14.0,244.0,145.0,63.0,0.0,33.0,0.0,44.0,0.0,205.0,66.0,0.0,0.0,0.0,28.0,6.0,0.0,64.0,0.0,0.0,0.0,14.0,0.0,0.0,528.0,0.0,10.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,219.0,88.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,192.0,298.0,0.0,0.0,58.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0
2019-05-26,192.0,0.0,0.0,0.0,0.0,158.0,129.0,19.0,0.0,13.0,6.0,31.0,0.0,20.0,0.0,214.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,57.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,6.0,293.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,7.0,73.0,351.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2019-06-02,6.0,0.0,0.0,0.0,0.0,39.0,167.0,131.0,0.0,19.0,0.0,0.0,0.0,10.0,0.0,248.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,67.0,0.0,0.0,101.0,0.0,52.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.0,50.0,77.0,0.0,0.0,11.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0
2019-06-09,0.0,0.0,0.0,0.0,575.0,0.0,139.0,19.0,340.0,12.0,0.0,0.0,0.0,0.0,0.0,108.0,119.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0
2019-06-16,0.0,124.0,0.0,0.0,581.0,148.0,40.0,396.0,1059.0,44.0,4.0,0.0,0.0,0.0,0.0,448.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,136.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,167.0,81.0,0.0,0.0,0.0,24.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,99.0,85.0,0.0,0.0,143.0,20.0,52.0,31.0,0.0,17.0,0.0,0.0,0.0,51.0,0.0,221.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,37.0,0.0,48.0,0.0,0.0,45.0,0.0,0.0,74.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,171.0,0.0,0.0,0.0,144.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,150.0,98.0,0.0,0.0,5.0,0.0,6.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,24.0
2019-06-30,33.0,73.0,275.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,8.0,5.0,0.0,0.0,0.0,106.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,59.0,0.0,32.0,0.0,0.0,16.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,133.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,10.0,99.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,4.0,100.0,30.0
2019-07-07,0.0,45.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,233.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,96.0,0.0,132.0,126.0,0.0,26.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,63.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,15.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,7.0,40.0
2019-07-14,172.0,66.0,0.0,8.0,0.0,0.0,51.0,19.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,280.0,2682.0,0.0,0.0,0.0,0.0,0.0,44.0,26.0,0.0,0.0,0.0,36.0,0.0,22.0,0.0,0.0,50.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,170.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,395.0,43.0,0.0,0.0,0.0,85.0,7.0,8.0,5.0,0.0,6.0,0.0,0.0,0.0,32.0
2019-07-21,27.0,105.0,76.0,0.0,125.0,0.0,18.0,20.0,142.0,147.0,0.0,0.0,0.0,0.0,0.0,304.0,4178.0,0.0,540.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,107.0,0.0,32.0,143.0,0.0,11.0,0.0,0.0,100.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,119.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,396.0,235.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2019-07-28,18.0,233.0,187.0,0.0,797.0,37.0,40.0,250.0,524.0,59.0,0.0,3.0,0.0,0.0,0.0,205.0,3203.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,91.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,363.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,55.0
2019-08-04,0.0,163.0,0.0,129.0,113.0,76.0,20.0,73.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,175.0,4996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,166.0,190.0,0.0,4.0,0.0,0.0,144.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,41.0,0.0,200.0,0.0,0.0,0.0,335.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,106.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,8.0,0.0,54.0
2019-08-11,0.0,54.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0
